sku,has_packaging,category,unit_weight_grams,packaging_type
alias-61786,no,,,no PCK or HF not responsible
alias-30154,no,,,Test Sku no actual Ingredient
alias-78700,yes,plastic,3.5,flowpack
alias-78700,yes,paper,0.35,label
alias-84271,yes,tetrapak,12.0,tetrapak
alias-84271,yes,plastic,0.85,none
alias-73037,yes,plastic,1.2,flowpack
alias-97574,yes,plastic,5.0,flowpack
alias-97407,yes,plastic,5.0,flowpack
alias-86098,yes,plastic,5.0,flowpack
alias-48236,yes,plastic,5.0,flowpack
alias-48493,yes,plastic,5.0,flowpack
alias-60768,yes,plastic,5.0,flowpack
alias-48542,yes,paper,426.0,Paper
alias-64954,yes,tetrapak,12.0,tetrapak
alias-64954,yes,plastic,5.0,
alias-32152,yes,plastic,14.0,thermoform
alias-32152,yes,plastic,7.0,thermoform
alias-32152,yes,mixed,1.0,label
alias-65595,yes,paper,5.0,Paper
alias-65595,yes,plastic,3.5,flowpack
alias-65749,yes,paper,5.0,Paper
alias-65749,yes,metal,3.0,wrap
alias-13411,yes,paper,4.5,Paper
alias-13411,yes,metal,2.5,wrap
alias-18211,yes,paper,3.5,Box
alias-18211,yes,plastic,2.0,flowpack
alias-15619,yes,plastic,5.0,flowpack
alias-15619,yes,paper,0.5,label
alias-65794,yes,metal,18.0,Can with lid
alias-51221,yes,plastic,25.0,thermoform
alias-51221,yes,paper,25.0,none
alias-46539,no,,,no PCK or HF not responsible
alias-19212,no,,,no PCK or HF not responsible
alias-35417,no,,,no PCK or HF not responsible
alias-85227,no,,,no PCK or HF not responsible
alias-83736,no,,,no PCK or HF not responsible
alias-47647,no,,,no PCK or HF not responsible
alias-69663,no,,,no PCK or HF not responsible
alias-85209,no,,,no PCK or HF not responsible
alias-27976,no,,,no PCK or HF not responsible
alias-53351,no,,,no PCK or HF not responsible
alias-31190,no,,,none
alias-74918,yes,plastic,12.51,rigid (e.g. clamshell)
alias-74918,yes,plastic,26.0,none
alias-74918,yes,paper,0.37,label
alias-36792,no,,,no PCK or HF not responsible
alias-80726,yes,plastic,10.0,sachet
alias-80726,yes,mixed,1.0,label
alias-81864,yes,plastic,10.0,sachet
alias-81864,yes,mixed,1.0,label
alias-73676,yes,plastic,10.0,sachet
alias-73676,yes,mixed,1.0,label
alias-78274,yes,plastic,10.0,sachet
alias-78274,yes,mixed,1.0,label
alias-19042,yes,plastic,10.0,sachet
alias-19042,yes,mixed,1.0,label
alias-46412,yes,plastic,10.0,sachet
alias-46412,yes,mixed,1.0,label
alias-39343,yes,plastic,2.0,flowpack
alias-39343,yes,paper,0.5,label
alias-64865,yes,plastic,5.0,flowpack
alias-64865,yes,paper,0.5,label
alias-75301,no,,,no PCK or HF not responsible
alias-42223,yes,plastic,6.6,shrink wrapped
alias-42223,yes,plastic,6.6,tray
alias-42223,yes,paper,1.0,label
alias-83150,yes,paper,0.485,flowpack
alias-60042,no,,,no PCK or HF not responsible
alias-30802,yes,mixed,0.9,sachet
alias-59386,yes,plastic,0.9,flowpack
alias-30221,yes,plastic,9.5,tray
alias-30221,yes,metal,0.82,label
alias-30221,yes,plastic,5.37,tray
alias-15309,yes,mixed,8.3,tray
alias-15309,yes,metal,0.6,label
alias-15309,yes,plastic,2.58,tray
alias-22610,yes,plastic,3.0,thermoform
alias-22610,yes,plastic,3.0,thermoform
alias-22610,yes,paper,0.5,label
alias-85131,yes,plastic,5.0,shrink wrapped
alias-85131,yes,paper,25.0,tray
alias-67035,yes,tetrapak,11.96,tetrapak
alias-67035,yes,plastic,0.85,none
alias-72877,yes,plastic,0.2,sachet
alias-72877,yes,plastic,1.91,sachet
alias-71389,yes,plastic,5.4,flowpack
alias-71389,yes,plastic,5.4,flowpack
alias-71389,yes,paper,0.9,label
alias-58226,yes,paper,3.0,Bag
alias-58226,yes,plastic,1.0,foile
alias-75427,yes,plastic,3.0,Bag
alias-75427,yes,paper,2.0,label
alias-20083,yes,plastic,3.5,Bag
alias-20083,yes,paper,2.0,label
alias-17199,yes,plastic,3.5,Bag
alias-17199,yes,paper,2.0,label
alias-31107,yes,paper,670.0,pouch
alias-80052,yes,paper,15.0,carton
alias-80052,yes,paper,5.0,Bag
alias-47059,no,,,Test Sku no actual Ingredient
alias-92361,no,,,Test Sku no actual Ingredient
alias-93702,no,,,Test Sku no actual Ingredient
alias-60652,no,,,Test Sku no actual Ingredient
alias-27069,no,,,Test Sku no actual Ingredient
alias-97058,no,,,Test Sku no actual Ingredient
alias-37925,no,,,Test Sku no actual Ingredient
alias-17556,no,,,Test Sku no actual Ingredient
alias-28175,no,,,Test Sku no actual Ingredient
alias-14450,no,,,Test Sku no actual Ingredient
alias-49475,no,,,Test Sku no actual Ingredient
alias-96865,no,,,Test Sku no actual Ingredient
alias-59483,no,,,Test Sku no actual Ingredient
alias-98812,no,,,Test Sku no actual Ingredient
alias-14203,no,,,Test Sku no actual Ingredient
alias-97811,no,,,Test Sku no actual Ingredient
alias-69638,no,,,Test Sku no actual Ingredient
alias-83744,no,,,Test Sku no actual Ingredient
alias-83818,no,,,Test Sku no actual Ingredient
alias-65966,no,,,no PCK or HF not responsible
alias-27162,no,,,Test Sku no actual Ingredient
alias-78941,no,,,no PCK or HF not responsible
alias-57877,no,,,no PCK or HF not responsible
alias-70635,no,,,no PCK or HF not responsible
alias-20042,no,,,no PCK or HF not responsible
alias-77681,no,,,"foile for ice pack, considered as PCK when ice packs are booked out"
alias-61427,no,,,"foile for ice pack, considered as PCK when ice packs are booked out"
alias-54931,no,,,"foile for ice pack, considered as PCK when ice packs are booked out"
alias-98115,no,,,"foile for ice pack, considered as PCK when ice packs are booked out"
alias-30492,no,,,no PCK or HF not responsible
alias-52409,no,,,no PCK or HF not responsible
alias-10562,no,,,none
alias-86745,no,,,none
alias-90994,yes,plastic,4.0,flowpack
alias-90994,yes,paper,0.35,label
alias-21819,yes,paper,210.0,
alias-38938,yes,plastic,2.6,flowpack
alias-38938,yes,paper,0.35,label
alias-50916,yes,plastic,2.6,flowpack
alias-50916,yes,paper,0.35,label
alias-19123,yes,plastic,2.6,flowpack
alias-19123,yes,paper,0.35,label
alias-40882,yes,paper,0.35,label
alias-40882,yes,glass,15.0,glass jar
alias-40882,yes,metal,5.0,lid
alias-29615,yes,plastic,8.0,Bag
alias-31713,yes,plastic,10.0,rigid (e.g. clamshell)
alias-15090,yes,plastic,30.0,shrink wrapped
alias-75008,yes,plastic,4.0,thermoform
alias-75008,yes,plastic,4.0,thermoform
alias-75008,yes,mixed,1.0,label
alias-69732,yes,tetrapak,8.3,tetrapak
alias-61777,yes,mixed,5.0,sachet
alias-39976,yes,plastic,6.6,shrink wrapped
alias-39976,yes,plastic,6.6,tray
alias-39976,yes,paper,1.0,label
alias-46030,yes,plastic,3.0,sachet
alias-46903,yes,paper,500.0,
alias-50655,yes,paper,430.0,
alias-98912,yes,paper,105.64,
alias-38167,yes,paper,378.75,
alias-40634,yes,paper,306.69,
alias-70858,yes,plastic,6.6,shrink wrapped
alias-70858,yes,plastic,244.0,tray
alias-70858,yes,paper,1.0,label
alias-10362,yes,mixed,56.0,
alias-73205,yes,plastic,31.0,
alias-73205,yes,paper,31.0,
alias-20888,no,,,no PCK or HF not responsible
alias-36108,no,,,no PCK or HF not responsible
alias-36956,no,,,no PCK or HF not responsible
alias-99046,no,,,no PCK or HF not responsible
alias-39709,no,,,no PCK or HF not responsible
alias-60235,no,none,,
alias-39686,yes,paper,672.0,
alias-49950,yes,plastic,8.0,
alias-52135,yes,plastic,8.0,
alias-86300,yes,metal,15.0,
alias-18210,yes,plastic,2.5,"Top foil 1012, white"
alias-18210,yes,plastic,2.45,flowpack
alias-62773,yes,plastic,10.0,flowpack
alias-45657,yes,plastic,5.0,flowpack
alias-34444,yes,plastic,8.0,
alias-34444,yes,mixed,60.0,
alias-65634,yes,plastic,10.0,flowpack
alias-93092,yes,plastic,7.0,
alias-40729,yes,plastic,6.6,shrink wrapped
alias-40729,yes,plastic,6.6,tray
alias-40729,yes,paper,1.0,label
alias-11071,yes,plastic,1.0,
alias-11071,yes,paper,4.0,
alias-29479,yes,plastic,1.2,
alias-99863,yes,plastic,1.0,
alias-99863,yes,paper,4.0,
alias-83889,yes,plastic,1.0,
alias-83889,yes,paper,4.0,
alias-81014,yes,plastic,0.5,sachet
alias-94043,yes,,41.0,cylinder
alias-76395,yes,plastic,2.4,flowpack
alias-67218,yes,plastic,5.0,shrink wrapped
alias-66532,no,,,no PCK or HF not responsible
alias-50608,yes,paper,1.386,flowpack
alias-51736,yes,plastic,5.0,shrink wrapped
alias-38523,yes,mixed,6.808,sachet
alias-23997,no,,,no PCK or HF not responsible
alias-28859,yes,plastic,10.0,flowpack
alias-94275,yes,plastic,0.5,sachet
alias-60589,yes,plastic,0.9,flowpack
alias-76098,yes,plastic,6.5,skinpack
alias-61949,yes,plastic,2.2,thermoform
alias-57213,yes,plastic,0.9,flowpack
alias-16422,yes,mixed,1.0,sachet
alias-91931,no,,,no PCK or HF not responsible
alias-46558,no,,,no PCK or HF not responsible
alias-99417,yes,plastic,2.2,thermoform
alias-75456,yes,plastic,1.2,thermoform
alias-89135,yes,plastic,15.0,flowpack
alias-16556,yes,plastic,2.2,thermoform
alias-69124,yes,plastic,2.6,flowpack
alias-35173,yes,mixed,5.0,sachet
alias-13018,yes,mixed,1.2,flowpack
alias-92488,yes,mixed,1.2,flowpack
alias-42433,yes,plastic,1.06,sachet
alias-36762,yes,plastic,3.6,flowpack
alias-62212,yes,mixed,0.54,flowpack
alias-49318,yes,plastic,2.7,flowpack
alias-79029,yes,plastic,5.0,thermoform
alias-16574,no,,,no PCK or HF not responsible
alias-37299,no,,,no PCK or HF not responsible
alias-59819,yes,plastic,5.0,shrink wrapped
alias-70707,yes,plastic,1.6,flowpack
alias-94905,yes,plastic,14.5,flowpack
alias-81088,yes,plastic,14.5,flowpack
alias-58476,yes,plastic,14.5,flowpack
alias-96610,yes,mixed,5.5,pouch
alias-76266,yes,tetrapak,17.9,tetrapak
alias-93158,yes,plastic,10.0,
alias-93158,yes,paper,6.0,
alias-98227,yes,plastic,14.5,flowpack
alias-35156,yes,plastic,11.0,thermoform
alias-92520,yes,plastic,14.5,flowpack
alias-23847,yes,plastic,1.6,flowpack
alias-47923,no,,,no PCK or HF not responsible
alias-25400,no,,,no PCK or HF not responsible
alias-89269,yes,plastic,8.0,
alias-89269,yes,paper,3.0,
alias-46730,no,,,no PCK or HF not responsible
alias-37103,yes,plastic,6.0,thermoform
alias-71165,yes,plastic,6.0,thermoform
alias-11507,yes,plastic,6.0,thermoform
alias-51772,no,,,no PCK or HF not responsible
alias-57069,yes,paper,111.0,tray
alias-98227,yes,plastic,14.5,flowpack
alias-71057,yes,plastic,11.0,
alias-13837,yes,plastic,2.0,
alias-13837,yes,paper,18.0,
alias-74583,yes,paper,0.643,paper
alias-66219,yes,paper,0.643,paper
alias-72889,yes,paper,0.643,paper
alias-85659,yes,plastic,3.2,
alias-64128,yes,plastic,6.5,
alias-83181,yes,plastic,6.5,
alias-85214,yes,plastic,6.5,
alias-87056,yes,glass,105.0,
alias-20902,yes,tetrapak,8.8,
alias-15832,yes,plastic,12.6,
alias-14497,no,,,
alias-44836,no,,,
alias-78656,no,,,
alias-91983,no,,,
alias-40980,yes,paper,0.643,paper
alias-67957,yes,plastic,12.95,
alias-88000,yes,paper,0.643,paper
alias-47230,yes,plastic,11.0,
alias-41563,yes,paper,0.643,paper
alias-84013,yes,paper,0.643,paper
alias-73531,yes,paper,,no PCK or HF not responsible
alias-24862,yes,paper,261.68,
alias-67644,yes,paper,0.643,paper
alias-79892,yes,plastic,4.53,
alias-17599,yes,plastic,4.53,
alias-68890,yes,plastic,30.0,
alias-68042,yes,plastic,5.0,
alias-61133,yes,plastic,30.0,
alias-23301,no,,,
alias-13864,yes,plastic,5.0,
alias-28923,no,,,
alias-61321,yes,plastic,6.8,
alias-60680,no,,,
alias-45545,no,,,
alias-89659,no,,,
alias-72775,no,,,
alias-20090,yes,plastic,15.0,
alias-90055,no,0,0.0,
alias-18243,yes,plastic,3.0,
alias-10631,yes,plastic,2.0,
alias-83677,no,,,sample
alias-13167,yes,plastic,1.7,
alias-83153,yes,plastic,0.5,
alias-37771,yes,plastic,10.7,
alias-82662,yes,plastic,10.7,
alias-55358,no,,,
alias-10323,yes,plastic,30.0,
alias-64105,yes,plastic,30.0,
alias-21165,yes,mixed,5.5,
alias-98837,no,,,
alias-81363,no,,,sample
alias-28473,yes,plastic,9.0,
alias-65137,no,,,sample
alias-66922,no,,,none
alias-37441,no,0,0.0,
alias-96936,no,,,sample
alias-90137,no,0,0.0,
alias-90921,yes,paper,0.485,
alias-30631,yes,plastic,3.0,
alias-68691,yes,plastic,5.0,
alias-70883,yes,plastic,3.0,
alias-59243,yes,plastic,3.0,
alias-10462,no,,,sample
alias-37659,no,0,0.0,
alias-69913,no,,,sample
alias-78555,no,,,sample
alias-24018,no,,,sample
alias-48100,no,0,0.0,no PCK or HF not responsible
alias-13091,no,0,0.0,
alias-95645,yes,plastic,8.9,
alias-75444,yes,plastic,2.0,
alias-38277,no,,,
alias-40745,no,,,
alias-58311,yes,plastic,3.0,
alias-45706,yes,plastic,5.0,
alias-42654,yes,plastic,16.0,
alias-15222,yes,plastic,16.0,
alias-67389,yes,plastic,8.0,
alias-33093,no,,,
alias-38422,no,,,
alias-21762,no,no packaging,,
alias-87209,no,,,
alias-72400,no,,,
alias-42907,no,,,
alias-17110,no,,,
alias-82247,no,,,
alias-82844,no,,,
alias-28145,no,,,
alias-95884,no,,,
alias-48529,no,,,
alias-37679,no,,,
alias-94445,no,,,
alias-17557,no,,,
alias-74002,no,,,
alias-24146,no,,,
alias-74804,no,,,sample
alias-83093,no,,,
alias-79808,no,,,
alias-17520,no,,,
alias-33281,no,,,no PCK or HF not responsible
alias-22072,yes,plastic,12.0,
alias-42654,yes,plastic,16.0,
alias-51248,no,0,0.0,
alias-29778,no,0,0.0,
alias-38574,no,0,0.0,
alias-12291,no,0,0.0,
alias-98460,yes,plastic,12.5,
alias-11082,yes,plastic,1.0,
alias-56424,yes,mixed,56.0,
alias-86184,no,,,no PCK or HF not responsible
alias-14376,no,0,0.0,
alias-47425,yes,plastic,8.0,
alias-18137,no,0,0.0,
alias-53844,no,,,no PCK or HF not responsible
alias-90581,yes,glass,85.0,
alias-96643,yes,glass,170.0,
alias-38534,no,,,no PCK or HF not responsible
alias-31993,no,,,no PCK or HF not responsible
alias-81878,yes,mixed,1.1,
alias-57266,yes,plastic,28.0,
alias-24109,no,,,no PCK or HF not responsible
alias-97383,no,,,sample
alias-70057,no,,,no PCK or HF not responsible
alias-45503,no,,,sample
alias-74047,no,,,sample
alias-18739,yes,paper,0.643,paper
alias-34541,yes,paper,0.643,paper
alias-16725,yes,paper,0.643,paper
alias-89186,yes,paper,0.643,paper
alias-74332,yes,paper,0.643,paper
alias-48541,yes,paper,0.643,paper
alias-74471,yes,paper,0.643,paper
alias-70956,no,0,0.0,
alias-38386,no,0,0.0,
alias-93449,no,0,0.0,
alias-66565,no,,,no PCK or HF not responsible
alias-10548,no,,,no PCK or HF not responsible
alias-90608,no,,,no PCK or HF not responsible
alias-29481,no,,,no PCK or HF not responsible
alias-57552,no,,,no PCK or HF not responsible
alias-99986,no,,,no PCK or HF not responsible
alias-21639,no,,,no PCK or HF not responsible
alias-43449,no,,,no PCK or HF not responsible
alias-12397,no,,,no PCK or HF not responsible
alias-70109,no,,,no PCK or HF not responsible
alias-58784,no,,,no PCK or HF not responsible
alias-41233,no,,,no PCK or HF not responsible
alias-54875,no,,,no PCK or HF not responsible
alias-59535,no,,,no PCK or HF not responsible
alias-21185,no,,,no PCK or HF not responsible
alias-81467,no,,,no PCK or HF not responsible
alias-79832,no,,,no PCK or HF not responsible
alias-22386,no,0,0.0,
alias-82816,no,0,0.0,
alias-64817,yes,plastic,5.0,
alias-96285,yes,plastic,5.0,
alias-80285,no,0,0.0,
alias-58493,no,,,no PCK or HF not responsible
alias-25781,no,,,no PCK or HF not responsible
alias-91333,no,,,no PCK or HF not responsible
alias-21798,no,,,no PCK or HF not responsible
alias-64275,no,0,0.0,
alias-26696,no,0,0.0,
alias-10780,yes,paper,19.0,
alias-29856,no,,,
alias-58700,yes,plastic,2.0,
alias-90263,no,,,
alias-31625,no,,,
alias-74104,no,,,
alias-35858,yes,plastic,13.0,
alias-41250,no,,,
alias-15045,no,,,
alias-17540,no,,,
alias-30339,no,,,
alias-74971,yes,paper,0.643,paper
alias-18493,yes,paper,140.0,
alias-13683,yes,plastic,5.0,
alias-82656,no,,,
alias-70013,no,,,
alias-92639,no,,,
alias-60063,yes,plastic,22.0,
alias-84267,yes,plastic,22.0,
alias-43281,yes,plastic,6.0,
alias-22122,no,,,
alias-78797,yes,plastic,6.0,
alias-33921,no,,,
alias-74919,no,,,
alias-34475,yes,metal,3.58,
alias-46406,yes,plastic,21.0,
alias-96827,yes,plastic,1.0,
alias-52993,no,0,0.0,
alias-94058,yes,plastic,7.2,
alias-26039,no,0,0.0,
alias-16820,no,0,0.0,
alias-72971,no,0,0.0,
alias-35318,yes,plastic,6.5,
alias-96931,yes,metal,3.54,
alias-61451,no,0,0.0,
alias-44401,no,,,
alias-58990,yes,metal,3.81,
alias-15721,no,,,
alias-51556,yes,plastic,16.0,
alias-42643,no,,,
alias-79501,no,,,
alias-77774,yes,plastic,4.0,
alias-69578,no,0,0.0,
alias-41770,no,0,0.0,
alias-27495,no,,,
alias-96007,no,0,0.0,
alias-59115,no,0,0.0,
alias-25275,yes,plastic,3.0,
alias-92244,yes,plastic,3.0,
alias-22382,yes,plastic,5.0,
alias-58295,no,0,0.0,
alias-29391,no,0,0.0,
alias-95080,no,0,0.0,
alias-24989,no,0,0.0,sample
alias-42970,no,0,0.0,sample
alias-59855,no,0,0.0,sample
alias-40504,yes,plastic,3.0,
alias-92374,no,0,0.0,
alias-43707,no,0,0.0,
alias-95561,no,0,0.0,sample
alias-90509,no,0,0.0,sample
alias-88582,no,0,0.0,sample
alias-58925,yes,tetrapak,7.0,
alias-91006,no,0,0.0,no PCK or HF not responsible
alias-89152,no,0,0.0,sample
alias-40891,yes,0,2.12,
alias-21488,yes,0,3.5,
alias-37388,no,0,0.0,no PCK or HF not responsible
alias-69482,yes,plastic,11.0,
alias-58387,yes,plastic,5.0,
alias-58387,yes,mixed,1.5,
alias-68090,no,0,0.0,Production item
alias-84153,no,0,0.0,Production item
alias-94816,no,0,0.0,plastic
alias-13129,no,0,0.0,plastic
alias-84170,no,0,0.0,plastic
alias-43665,no,0,0.0,plastic
alias-76558,no,0,0.0,
alias-30262,yes,plastic,30.0,
alias-49935,no,No Packaging,,
alias-89580,no,No Packaging,,
alias-36379,no,No Packaging,,
alias-70439,no,No Packaging,,
alias-35198,no,No Packaging,,
alias-57272,yes,plastic,6.0,
alias-95301,no,Partnership Sample - HF not responsible,,
alias-14208,no,Partnership Sample - HF not responsible,,
alias-68656,no,No Packaging,,
alias-13903,no,No Packaging,,
alias-87267,no,Partnership Sample - HF not responsible,,
alias-41498,yes,plastic,6.0,
alias-21579,no,No Packaging,,
alias-56305,yes,plastic,13.0,
alias-56305,yes,paper,2.0,
alias-97390,yes,plastic,13.0,
alias-97390,yes,paper,2.0,
alias-11932,yes,plastic,5.0,
alias-89630,yes,paper,1.386,
alias-97641,no,No Packaging,,
alias-43179,yes,mixed,1.1,
alias-77003,yes,plastic,5.0,
alias-29017,yes,plastic,5.0,
alias-49257,yes,plastic,30.0,
alias-44435,no,No Packaging,,
alias-25374,no,No Packaging,,
alias-26897,no,No Packaging,,
alias-82375,yes,paper,0.643,
alias-70641,no,No Packaging,,
alias-76959,no,No Packaging,,
alias-47356,yes,plastic,5.0,
alias-81422,yes,plastic,5.0,
alias-11628,yes,plastic,5.0,
alias-48166,yes,plastic,2.5,
alias-36359,no,No Packaging,,
alias-48058,yes,paper,0.643,
alias-34829,yes,paper,0.643,
alias-69763,yes,paper,1.806,
alias-40860,yes,paper,1.806,
alias-54702,no,No Packaging,,
alias-84263,no,No Packaging,,
alias-41896,no,No Packaging,,
alias-64024,yes,plastic,4.0,
alias-66034,no,No Packaging,,
alias-46264,no,No Packaging,,
alias-45775,no,No Packaging,,
alias-47537,no,No Packaging,,
alias-18498,no,No Packaging,,
alias-83389,yes,plastic,1.5,
alias-62261,no,No Packaging,,
alias-53099,no,No Packaging,,
alias-92502,no,No Packaging,,
alias-95730,no,No Packaging,,
alias-66356,yes,paper,0.643,
alias-12227,yes,plastic,12.0,
alias-68642,no,No Packaging,,
alias-25001,no,No Packaging,,
alias-84173,no,No Packaging,,
alias-70247,no,No Packaging,,
alias-27310,yes,plastic,3.0,
alias-93085,no,No Packaging,,
alias-36976,no,No Packaging,,
alias-53587,no,No Packaging,,
alias-70495,no,No Packaging,,
alias-93147,no,No Packaging,,
alias-54026,yes,plastic,4.0,
alias-22979,yes,tetrapak,17.9,
alias-56490,no,No Packaging,,
alias-41295,no,No Packaging,,
alias-78613,yes,plastic,1.44,
alias-90712,no,No Packaging,,
alias-65472,yes,plastic,5.0,
alias-89390,no,No Packaging,,
alias-76102,no,No Packaging,,
alias-23529,no,No Packaging,,
alias-87776,no,No Packaging,,
alias-68868,yes,plastic,4.0,
alias-13373,yes,plastic,1.35,
alias-56856,yes,plastic,15.0,
alias-56856,yes,paper,0.7,
alias-10211,yes,paper,0.643,
alias-36619,no,No Packaging,0.0,
alias-51906,yes,plastic,1.35,
alias-84824,yes,plastic,1.35,
alias-77990,no,No Packaging,0.0,
alias-43212,yes,paper,1.0,
alias-43212,yes,plastic,5.5,
alias-43212,yes,plastic,7.5,
alias-60374,yes,paper,1.0,
alias-60374,yes,plastic,5.5,
alias-60374,yes,plastic,7.5,
alias-37266,yes,plastic,3.0,
alias-40016,no,,,
alias-90341,yes,mixed,16.0,
alias-25794,yes,plastic,4.0,
alias-25679,yes,plastic,5.0,
alias-15525,yes,metal,20.0,
alias-15525,yes,paper,1.0,
alias-58967,no,No Packaging,0.0,
alias-54509,no,No Packaging,0.0,
alias-11388,no,No Packaging,,
alias-46871,yes,paper,9.0,
alias-46871,yes,plastic,1.56,
alias-46871,yes,plastic,1.3,
alias-25088,yes,mixed,16.0,
alias-10107,yes,plastic,16.0,
alias-10107,yes,plastic,2.0,
alias-40594,no,No Packaging,0.0,
alias-19152,no,,,
alias-86600,no,No Packaging,0.0,
alias-20223,no,No Packaging,0.0,
alias-58409,no,No Packaging,0.0,
alias-11570,yes,plastic,11.0,
alias-60912,yes,plastic,11.0,
alias-44692,no,No Packaging,,
alias-77598,no,No Packaging,,
alias-40684,no,No Packaging,,
alias-33076,yes,mixed,1.7,
alias-74671,yes,plastic,2.86,
alias-74671,yes,paper,9.0,
alias-79197,no,No Packaging,0.0,
alias-20082,no,No Packaging,0.0,
alias-94692,no,No Packaging,0.0,
alias-58885,no,No Packaging,0.0,
alias-29994,no,No Packaging,0.0,
alias-41720,yes,plastic,1.44,
alias-10581,yes,plastic,30.0,
alias-23542,no,No Packaging,0.0,
alias-43370,no,No Packaging,0.0,
alias-35147,yes,paper,0.643,
alias-45036,yes,plastic,15.0,Picture
alias-64984,yes,plastic,14.6,
alias-98810,yes,paper,3.0,
alias-98810,yes,plastic,7.0,
alias-83044,yes,plastic,4.0,
alias-41442,yes,plastic,4.0,
alias-92552,yes,plastic,5.0,
alias-36538,yes,plastic,11.0,Picture
alias-84977,yes,plastic,15.0,
alias-89636,yes,tetrapak,8.9,
alias-30376,yes,plastic,5.0,
alias-16324,no,No Packaging,0.0,
alias-19887,no,No Packaging,0.0,
alias-92304,no,No Packaging,0.0,
alias-74692,no,No Packaging,0.0,
alias-97966,yes,plastic,1.0,
alias-70044,no,No Packaging,0.0,
alias-67590,no,No Packaging,0.0,
alias-40881,yes,plastic,8.0,
alias-62208,yes,plastic,1.0,
alias-46504,no,No Packaging,0.0,
alias-27656,yes,plastic,28.0,
alias-58363,yes,plastic,2.8,
alias-73489,yes,plastic,3.14,
alias-66307,yes,plastic,3.49,
alias-64893,yes,plastic,4.19,
alias-84880,yes,plastic,4.54,
alias-45426,yes,plastic,4.89,
alias-10570,yes,paper,421.0,
alias-48933,yes,plastic,1.13,
alias-87823,yes,plastic,0.2,
alias-16612,yes,plastic,2.0,
alias-97607,yes,plastic,6.0,
alias-32627,yes,plastic,6.0,
alias-13945,yes,metal,4.0,
alias-13945,yes,glass,60.0,
alias-13945,yes,paper,1.0,
alias-33207,yes,paper,0.643,
alias-32442,,,,
alias-52467,yes,plastic,67.0,
alias-90132,no,,,
alias-68406,yes,plastic,67.0,
alias-38559,yes,mixed,56.0,
alias-89496,yes,mixed,16.0,
alias-16158,no,,,
alias-57939,yes,plastic,35.7,
alias-57939,yes,paper,10.0,
alias-53092,yes,plastic,35.7,
alias-53092,yes,paper,10.0,
alias-51416,yes,plastic,35.7,
alias-51416,yes,paper,10.0,
alias-56735,yes,plastic,35.7,
alias-56735,yes,paper,10.0,
alias-57429,yes,plastic,35.7,
alias-57429,yes,paper,10.0,
alias-23828,yes,plastic,30.0,
alias-67161,yes,plastic,30.0,
alias-32483,yes,plastic,30.0,
alias-15344,yes,plastic,3.0,
alias-17021,yes,plastic,7.0,
alias-84470,yes,plastic,9.0,
alias-82341,yes,plastic,11.0,
alias-83061,no,,,
alias-57312,yes,plastic,6.0,
alias-31054,yes,plastic,6.0,
alias-37610,yes,plastic,6.0,
alias-25988,yes,tetrapak,10.0,
alias-53541,yes,plastic,0.2,
alias-92821,yes,plastic,2.0,
alias-92016,yes,plastic,2.0,
alias-19942,yes,plastic,3.0,
alias-31527,yes,plastic,1.0,
alias-38752,no,,,
alias-25901,no,,,
alias-12823,no,,,
alias-42227,no,,,
alias-46507,no,,,
alias-13150,no,,,
alias-56436,no,,,
alias-19310,no,,,
alias-63907,no,,,
alias-31499,no,,,
alias-63747,no,,,
alias-57081,no,,,
alias-39312,yes,plastic,7.0,
alias-39312,yes,paper,26.0,
alias-23699,yes,plastic,0.9,
alias-94694,yes,plastic,4.0,
alias-94682,yes,mixed,10.0,
alias-39670,yes,mixed,12.0,
alias-10784,yes,mixed,14.0,
alias-33493,yes,mixed,10.0,
alias-66840,yes,mixed,12.0,
alias-44888,yes,mixed,14.0,
alias-32463,no,,,
alias-77212,no,,,
alias-99377,no,,,
alias-27087,no,,,
alias-90209,yes,plastic,2.4,
alias-98714,yes,plastic,2.0,
alias-96228,no,,,
alias-79468,yes,plastic,3.0,
alias-50474,yes,plastic,3.0,
alias-84661,yes,plastic,5.0,
alias-31309,yes,plastic,1.5,
alias-74177,yes,paper,1.0,
alias-74177,yes,plastic,11.0,
alias-50785,yes,plastic,1.0,
alias-92643,yes,mixed,2.9,
alias-32652,yes,mixed,2.9,
alias-75437,yes,plastic,1.15,
alias-74500,yes,plastic,1.45,
alias-22204,yes,plastic,16.0,
alias-70326,yes,plastic,13.6,
alias-70543,yes,plastic,13.2,
alias-70543,yes,paper,15.0,
alias-58462,yes,plastic,6.0,
alias-64398,yes,plastic,6.0,
alias-55680,yes,plastic,14.0,
alias-16149,yes,plastic,15.0,
alias-38659,yes,paper,0.485,
